		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 24.398438	M = 12500	N = 8	m = 9	n = 100000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
000111101   27   31   26   26   21   25   33   25  6.005005 0.646671 SUCCESS  28
000111111   23   23   25   26   25   21   24   27  1.087819 0.997630 SUCCESS  29
001000011   25   25   28   24   23   27   26   24  1.071931 0.997752 SUCCESS  30
001000101   30   32   36   26   25   22   21   23 10.419748 0.236792 SUCCESS  31
001000111   19   23   21   27   22   23   24   22  2.670613 0.953300 SUCCESS  32
001001011   21   24   25   29   27   22   25   20  2.773882 0.947737 SUCCESS  33
001001101   24   35   27   26   22   22   23   27  6.020892 0.644892 SUCCESS  34
001001111   18   23   22   29   19   33   20   24  8.153791 0.418593 SUCCESS  35
001010011   23   20   33   26   32   19   24   26  7.943944 0.438965 SUCCESS  36
001010101   21   21   14   25   26   29   23   17  8.982590 0.343767 SUCCESS  37
001010111   29   27   25   29   27   35   25   23  7.242907 0.510666 SUCCESS  38
001011011   17   30   18   25   18   27   24   22  7.669884 0.466363 SUCCESS  39
001011101   33   33   19   22   28   19   27   27 10.105308 0.257712 SUCCESS  40
001011111   30   18   24   24   18   23   27   28  5.730945 0.677341 SUCCESS  41
001100101   29   23   29   24   19   20   23   24  4.027671 0.854618 SUCCESS  42
001100111   26   18   29   31   24   21   24   30  6.418742 0.600434 SUCCESS  43
001101011   21   37   17   22   30   23   27   25 11.494141 0.175241 SUCCESS  44
001101101   21   28   23   13   23   27   25   18  8.745601 0.364209 SUCCESS  45
001101111   21   24   21   19   24   21   25   27  3.018152 0.933213 SUCCESS  46
001110101   26   14   26   24   27   23   27   24  5.468139 0.706567 SUCCESS  47
001110111   30   24   21   21   22   29   26   15  7.306457 0.503958 SUCCESS  48
001111011   23   21   18   21   23   22   28   27  3.958825 0.860819 SUCCESS  49
001111101   26   18   28   24   34   22   18   20  9.103070 0.333676 SUCCESS  50
001111111   20   28   18   30   20   32   31   24  9.553879 0.297743 SUCCESS  51
010000011   28   31   29   23   33   23   20   24  7.419656 0.492104 SUCCESS  52
010000111   23   21   31   25   22   23   19   25  4.010460 0.856179 SUCCESS  53
010001011   26   31   23   21   21   21   27   21  4.281872 0.830839 SUCCESS  54
010001111   19   21   20   26   25   23   27   21  3.526553 0.897119 SUCCESS  55
010010011   16   28   23   23   27   19   25   19  6.475011 0.594181 SUCCESS  56
010010111   21   26   25   31   24   21   26   31  4.910752 0.767071 SUCCESS  57
010011011   16   15   25   30   25   24   22   24  8.347751 0.400259 SUCCESS  58
010011111   18   20   25   29   24   30   28   21  5.841496 0.664981 SUCCESS  59
010100011   27   17   24   22   38   25   29   21 12.095881 0.146977 SUCCESS  60
010100111   33   25   26   21   31   22   36   25 11.555706 0.172155 SUCCESS  61
010101011   21   23   17   20   26   34   24   23  7.814858 0.451761 SUCCESS  62
010101111   28   20   26   26   24   37   24   36 14.030186 0.080982 SUCCESS  63
010110011   19   21   19   33   33   22   23   19 10.789133 0.213936 SUCCESS  64
010110111   22   31   19   26   16   24   25   20  7.263429 0.508496 SUCCESS  65
010111011   29   32   19   24   29   24   16   21  8.968027 0.345000 SUCCESS  66
010111111   32   15   24   18   22   30   21   33 13.128570 0.107502 SUCCESS  67
011000111   26   29   25   23   18   27   30   20  5.274179 0.727910 SUCCESS  68
011001111   29   23   21   29   30   27   18   26  5.825608 0.666759 SUCCESS  69
011010111   11   30   15   23   28   29   27   22 14.737180 0.064462 SUCCESS  70
011011111   21   22   15   27   26   26   22   15  8.965379 0.345225 SUCCESS  71
011101111   31   24   19   18   27   26   20   18  7.771829 0.456070 SUCCESS  72
011111111   23   24   24   26   23   26   19   27  1.917942 0.983425 SUCCESS  73
100000000   17   25   27   33   29   16   30   22 11.214124 0.189859 SUCCESS  74
100010000   17   21   18   27   24   23   21   23  5.491309 0.704003 SUCCESS  75
100100000   22   25   28   24   34   22   19   27  6.486264 0.592932 SUCCESS  76
100101000   34   29   25   27   28   22   25   33  9.048126 0.338252 SUCCESS  77
100110000   20   24   30   26   19   27   16   26  6.882790 0.549330 SUCCESS  78
100111000   24   26   23   27   26   19   29   27  3.012194 0.933590 SUCCESS  79
101000000   34   25   22   24   30   21   21   26  6.588209 0.581641 SUCCESS  80
101000100   30   24   25   31   19   26   21   25  5.045796 0.752670 SUCCESS  81
101001000   32   21   36   25   20   18   27   23 11.578875 0.171005 SUCCESS  82
101001100   25   22   27   25   19   20   22   25  2.874502 0.941984 SUCCESS  83
101010000   30   21   24   30   34   20   32   28 10.877838 0.208718 SUCCESS  84
101010100   26   22   25   37   25   23   33   18 12.062782 0.148425 SUCCESS  85
101011000   20   20   27   18   21   23   29   27  5.416505 0.712272 SUCCESS  86
101011100   19   27   12   26   19   32   30   19 14.389641 0.072158 SUCCESS  87
101100000   20   21   29   23   22   26   24   30  3.977361 0.859160 SUCCESS  88
101100100   25   20   26   20   24   21   21   23  2.831474 0.944484 SUCCESS  89
101101000   30   29   17   19   29   28   24   18  8.968027 0.345000 SUCCESS  90
101101100   24   32   15   27   20   27   26   27  7.985648 0.434873 SUCCESS  91
101110000   23   28   23   30   13   39   24   25 16.603963 0.034508 SUCCESS  92
101110100   29   25   25   16   32   19   28   26  8.257060 0.408771 SUCCESS  93
101111000   22   26   19   20   27   31   29   26  5.545591 0.697984 SUCCESS  94
101111100   19   29   14   25   16   18   24   19 12.692325 0.122883 SUCCESS  95
110000000   25   23   32   33   19   25   30   27  8.547007 0.381937 SUCCESS  96
110000010   15   16   24   27   29   27   24   22  8.458302 0.390028 SUCCESS  97
110000100   22   28   26   26   17   23   20   31  6.078485 0.638441 SUCCESS  98
110001000   17   30   27   21   17   23   24   23  6.915889 0.545734 SUCCESS  99
110001010   17   20   25   24   23   25   26   25  3.382903 0.908085 SUCCESS 100
110010000   20   23   24   27   29   26   22   23  2.528287 0.960399 SUCCESS 101
110010010   25   25   21   26   29   25   17   20  4.679721 0.791195 SUCCESS 102
110010100   31   21   22   24   22   20   34   34 11.461042 0.176919 SUCCESS 103
110011000   19   20   25   35   22   29   12   24 14.491586 0.069819 SUCCESS 104
110011010   27   21   21   21   20   27   30   20  5.010049 0.756502 SUCCESS 105
110100000   29   26   26   24   29   22   19   21  3.985967 0.858387 SUCCESS 106
110100010   15   23   17   26   18   29   24   22  9.134845 0.331049 SUCCESS 107
110100100   34   24   33   21   24   18   17   25 11.611974 0.169374 SUCCESS 108
110101000   32   21   24   23   26   17   32   25  7.918127 0.441508 SUCCESS 109
110101010   26   24   28   32   25   28   34   24  7.590447 0.474463 SUCCESS 110
110101100   21   28   24   20   17   26   30   20  6.441912 0.597858 SUCCESS 111
110110000   20   23   24   33   22   23   23   34  8.359005 0.399210 SUCCESS 112
110110010   26   28   21   23   23   23   22   20  2.459441 0.963595 SUCCESS 113
110110100   25   30   21   17   38   29   25   19 14.138089 0.078236 SUCCESS 114
110111000   22   26   29   24   20   34   21   24  6.477659 0.593887 SUCCESS 115
110111010   31   14   22   21   25   22   24   22  7.669884 0.466363 SUCCESS 116
110111100   25   31   21   23   27   25   36   20  9.257974 0.321003 SUCCESS 117
111000000   26   24   26   32   15   26   30   21  8.341794 0.400815 SUCCESS 118
111000010   27   27   19   27   15   30   29   32 10.511763 0.230926 SUCCESS 119
111000100   16   22   23   22   19   26   17   30  8.550317 0.381637 SUCCESS 120
111000110   28   25   28   32   23   31   23   17  7.893633 0.443929 SUCCESS 121
111001000   21   25   21   34   33   25   26   25  8.173651 0.416694 SUCCESS 122
111001010   30   17   17   18   34   25   30   30 14.281738 0.074711 SUCCESS 123
111001100   17   29   23   29   16   28   20   21  9.042830 0.338696 SUCCESS 124
111010000   20   25   24   19   28   23   16   19  6.931777 0.544011 SUCCESS 125
111010010   33   22   30   20   33   20   25   22  9.740557 0.283710 SUCCESS 126
111010100   36   23   23   26   25   14   28   26 11.231335 0.188933 SUCCESS 127
111010110   26   28   21   29   16   28   26   18  7.425614 0.491483 SUCCESS 128
111011000   24   19   31   30   25   20   24   37 11.986654 0.151800 SUCCESS 129
111011010   28   23   23   24   32   26   24   25  3.300817 0.914087 SUCCESS 130
111011100   32   25   23   24   17   37   22   25 11.858892 0.157612 SUCCESS 131
111100000   28   23   22   24   21   28   25   20  2.756670 0.948688 SUCCESS 132
111100010   19   26   26   23   19   24   27   21  3.552370 0.895087 SUCCESS 133
111100100   20   22   25   27   34   19   29   24  7.409726 0.493139 SUCCESS 134
111100110   28   26   23   24   20   27   29   27  3.038011 0.931950 SUCCESS 135
111101000   19   20   22   20   28   23   20   20  5.389364 0.715264 SUCCESS 136
111101010   26   28   24   24   25   22   33   25  4.080630 0.849776 SUCCESS 137
111101100   29   20   18   22   27   17   24   32  8.755531 0.363337 SUCCESS 138
111101110   28   21   18   19   27   31   24   24  6.154612 0.629918 SUCCESS 139
111110000   25   24   19   30   22   26   19   26  4.281872 0.830839 SUCCESS 140
111110010   25   29   19   16   36   25   25   24 10.875190 0.208872 SUCCESS 141
111110100   22   15   29   11   25   21   14   22 17.818034 0.022633 SUCCESS 142
111110110   29   22   20   31   26   19   24   31  7.003270 0.536280 SUCCESS 143
111111000   22   19   23   31   21   32   25   26  6.469053 0.594842 SUCCESS 144
111111010   18   16   27   14   19   21   14   24 15.902265 0.043801 SUCCESS 145
111111100   22   32   23   31   25   34   23   28  9.174564 0.327785 SUCCESS 146
111111110   23   24   24   26   23   26   20   27  1.502880 0.992660 SUCCESS 147

		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 24.398438	M = 12500	N = 8	m = 9	n = 100000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
-------------------------------------------------------------------------------------
000000001   19   21   19   19   21   21   23   22  5.498590 0.703196 SUCCESS   0
000000011   14   21   26   30   24   22   23   24  6.848367 0.553078 SUCCESS   1
000000101   37   21   21   25   19   27   33   19 13.612477 0.092442 SUCCESS   2
000000111   13   25   22   36   20   27   27   31 14.705405 0.065133 SUCCESS   3
000001001   22   30   20   27   29   22   25   29  4.732680 0.785728 SUCCESS   4
000001011   29   22   15   28   20   20   20   21  8.380850 0.397179 SUCCESS   5
000001101   22   24   23   22   31   22   24   27  2.960560 0.936808 SUCCESS   6
000001111   21   19   22   31   24   27   21   28  5.146417 0.741818 SUCCESS   7
000010001   26   26   19   26   31   27   24   25  3.715879 0.881805 SUCCESS   8
000010011   25   29   27   23   25   17   23   29  4.596312 0.799722 SUCCESS   9
000010101   34   23   18   22   28   32   24   24  8.977956 0.344159 SUCCESS  10
000010111   28   24   21   32   16   22   16   19 10.948670 0.204625 SUCCESS  11
000011001   31   24   24   20   24   25   29   25  3.613934 0.890170 SUCCESS  12
000011011   23   18   25   24   29   28   19   30  5.850102 0.664018 SUCCESS  13
000011101   19   24   24   27   17   22   31   23  6.026850 0.644224 SUCCESS  14
000011111   18   24   19   14   29   36   28   27 14.992705 0.059287 SUCCESS  15
000100011   12   19   18   22   32   24   19   19 14.649799 0.066323 SUCCESS  16
000100101   28   26   27   19   29   22   30   17  6.968848 0.539998 SUCCESS  17
000100111   26   26   26   31   36   16   24   21 11.359098 0.182170 SUCCESS  18
000101001   19   18   32   24   25   27   21   23  6.298262 0.613861 SUCCESS  19
000101011   23   25   17   25   26   33   24   21  6.171824 0.627992 SUCCESS  20
000101101   32   27   17   28   28   31   24   23  8.088917 0.424833 SUCCESS  21
000101111   26   20   23   25   19   24   27   14  7.135666 0.522069 SUCCESS  22
000110011   29   26   27   23   25   31   29   23  4.216997 0.837034 SUCCESS  23
000110101   19   18   27   19   33   21   24   24  8.127974 0.421070 SUCCESS  24
000110111   28   24   23   17   26   21   27   36  9.545273 0.298402 SUCCESS  25
000111001   21   25   27   28   19   29   28   27  4.309013 0.828223 SUCCESS  26
000111011   13   24   34   22   25   18   24   19 12.651944 0.124399 SUCCESS  27
000111101   25   17   27   24   26   24   21   17  5.551549 0.697322 SUCCESS  28
000111111   20   27   21   26   27   32   29   28  5.885849 0.660017 SUCCESS  29
001000011   22   15   27   28   31   25   36   25 12.401716 0.134160 SUCCESS  30
001000101   32   22   23   28   27   32   27   28  6.895368 0.547963 SUCCESS  31
001000111   17   18   23   21   26   26   22   18  6.821226 0.556038 SUCCESS  32
001001011   24   28   27   19   19   22   27   17  6.161894 0.629103 SUCCESS  33
001001101   27   26   21   21   26   19   17   28  5.585972 0.693498 SUCCESS  34
001001111   24   33   20   26   28   18   25   15 10.111266 0.257303 SUCCESS  35
001010011   23   21   30   26   35   21   26   15 11.112179 0.195424 SUCCESS  36
001010101   28   23   23   19   25   26   23   21  2.646119 0.954569 SUCCESS  37
001010111   23   33   21   20   26   30   25   26  6.088414 0.637329 SUCCESS  38
001011011   34   27   28   29   16   27   27   25  9.216269 0.324382 SUCCESS  39
001011101   35   36   23   34   20   18   17   31 21.172286 0.006704 FAILURE  40
001011111   19   21   28   24   22   23   20   23  3.509341 0.898463 SUCCESS  41
001100101   24   25   27   21   24   23   28   21  1.926547 0.983181 SUCCESS  42
001100111   31   21   26   19   26   30   28   21  6.155936 0.629770 SUCCESS  43
001101011   15   21   25   22   33   19   20   29 10.576637 0.226860 SUCCESS  44
001101101   27   25   29   24   21   26   19   27  3.325311 0.912317 SUCCESS  45
001101111   22   21   25   15   22   27   25   26  5.145093 0.741962 SUCCESS  46
001110101   25   28   21   35   21   20   30   10 17.237478 0.027729 SUCCESS  47
001110111   16   22   26   30   22   16   21   20  9.210973 0.324812 SUCCESS  48
001111011   27   28   21   27   30   26   17   21  5.858707 0.663055 SUCCESS  49
001111101   22   25   26   22   26   21   20   21  2.518357 0.960869 SUCCESS  50
001111111   20   25   19   20   26   30   24   20  5.153699 0.741029 SUCCESS  51
010000011   34   30   25   27   26   19   29   30  9.107042 0.333347 SUCCESS  52
010000111   16   22   30   20   21   27   26   27  6.552462 0.585595 SUCCESS  53
010001011   39   20   24   32   25   29   23   22 13.546279 0.094385 SUCCESS  54
010001111   22   22   26   25   26   25   23   22  1.062002 0.997825 SUCCESS  55
010010011   27   28   21   26   18   23   26   23  3.443143 0.903557 SUCCESS  56
010010111   26   29   25   18   19   22   24   26  4.349393 0.824305 SUCCESS  57
010011011   26   21   23   23   23   27   20   31  3.799288 0.874763 SUCCESS  58
010011111   25   25   24   15   34   19   23   18 10.737499 0.217021 SUCCESS  59
010100011   27   31   28   28   25   21   20   21  5.045796 0.752670 SUCCESS  60
010100111   26   17   26   25   35   20   26   24  8.248454 0.409584 SUCCESS  61
010101011   35   21   21   23   27   27   29   20  8.113411 0.422471 SUCCESS  62
010101111   35   25   19   17   19   24   20   26 10.500510 0.231637 SUCCESS  63
010110011   27   22   33   29   18   26   30   30  9.064014 0.336925 SUCCESS  64
010110111   28   23   25   17   19   26   26   24  4.425521 0.816837 SUCCESS  65
010111011   25   33   19   32   17   21   24   33 12.782354 0.119561 SUCCESS  66
010111111   22   20   23   20   17   26   17   30  8.041917 0.429386 SUCCESS  67
011000111   19   27   26   30   28   27   21   29  5.182164 0.737941 SUCCESS  68
011001111   29   23   28   22   22   33   29   20  6.868227 0.550915 SUCCESS  69
011010111   16   26   23   16   29   20   20   29  9.601541 0.294113 SUCCESS  70
011011111   26   19   25   19   18   27   26   18  6.457799 0.596092 SUCCESS  71
011101111   20   24   19   31   21   19   20   30  7.780435 0.455207 SUCCESS  72
011111111   23   20   18   17   20   32   24   23  8.313328 0.403477 SUCCESS  73
100000000   19   21   19   19   21   21   23   22  5.498590 0.703196 SUCCESS  74
100010000   35   22   28   21   32   32   32   27 13.675365 0.090629 SUCCESS  75
100100000   27   31   23   39   20   26   18   29 14.808674 0.062974 SUCCESS  76
100101000   28   23   26   16   26   26   22   18  5.924905 0.655643 SUCCESS  77
100110000   34   23   25   27   19   24   30   28  7.411050 0.493001 SUCCESS  78
100111000   25   24   36   18   26   24   23   22  7.900915 0.443209 SUCCESS  79
101000000   24   22    9   30   28   16   30   24 16.499371 0.035765 SUCCESS  80
101000100   26   22   28   19   29   26   29   27  4.326224 0.826557 SUCCESS  81
101001000   26   22   22   27   24   26   23   31  2.927461 0.938827 SUCCESS  82
101001100   22   23   31   23   26   28   28   20  4.283195 0.830711 SUCCESS  83
101010000   28   23   25   23   32   18   34   23  8.901829 0.350645 SUCCESS  84
101010100   22   28   27   23   23   17   18   31  7.145596 0.521009 SUCCESS  85
101011000   28   17   27   24   23   36   22   23  9.273861 0.319723 SUCCESS  86
101011100   19   29   21   20   32   23   21   16  9.449286 0.305822 SUCCESS  87
101100000   19   13   19   21   30   23   18   14 16.190888 0.039728 SUCCESS  88
101100100   25   31   33   37   34   24   28   25 16.201480 0.039585 SUCCESS  89
101101000   24   26   24   22   24   20   27   26  1.587614 0.991156 SUCCESS  90
101101100   31   26   26   29   24   23   34   14 11.537170 0.173079 SUCCESS  91
101110000   27   26   25   24   29   24   27   19  2.842727 0.943836 SUCCESS  92
101110100   35   33   25   18   17   24   24   26 12.087275 0.147352 SUCCESS  93
101111000   28   23   22   19   27   21   22   27  3.417326 0.905510 SUCCESS  94
101111100   23   25   19   27   18   27   18   21  5.864665 0.662388 SUCCESS  95
110000000   16   18   29   22   26   27   28   22  7.052257 0.531005 SUCCESS  96
110000010   25   28   13   20   19   19   16   22 12.590380 0.126742 SUCCESS  97
110000100   23   21   29   24   35   19   26   20  8.400710 0.395338 SUCCESS  98
110001000   28   14   23   18   26   28   31   20 10.272127 0.246443 SUCCESS  99
110001010   23   29   22   22   24   23   24   29  2.460765 0.963535 SUCCESS 100
110010000   22   28   31   31   25   26   31   24  6.463095 0.595504 SUCCESS 101
110010010   26   22   26   31   34   22   21   25  6.961566 0.540785 SUCCESS 102
110010100   32   25   17   28   25   26   21   17  8.264342 0.408084 SUCCESS 103
110011000   24   17   21   32   18   25   22   31  9.103070 0.333676 SUCCESS 104
110011010   20   24   23   20   27   23   26   27  2.493864 0.962016 SUCCESS 105
110100000   30   28   11   33   22   21   26   23 13.543631 0.094464 SUCCESS 106
110100010   21   19   31   20   20   24   22   28  6.009639 0.646152 SUCCESS 107
110100100   29   27   21   21   21   20   24   28  4.027671 0.854618 SUCCESS 108
110101000   31   17   23   30   31   19   27   17 11.264434 0.187161 SUCCESS 109
110101010   29   27   25   26   25   18   24   30  4.393746 0.819967 SUCCESS 110
110101100   29   22   31   34   23   28   25   21  8.030001 0.430545 SUCCESS 111
110110000   21   18   19   22   28   22   21   20  5.804425 0.669129 SUCCESS 112
110110010   21   26   36   33   35   33   28   31 19.727184 0.011419 SUCCESS 113
110110100   29   24   30   27   21   21   30   27  5.114642 0.745256 SUCCESS 114
110111000   27   25   28   21   28   21   24   23  2.469371 0.963144 SUCCESS 115
110111010   28   23   24   26   14   22   19   23  6.890072 0.548538 SUCCESS 116
110111100   26   20   23   14   19   22   18   22  9.048788 0.338197 SUCCESS 117
111000000   17   29   25   22   26   32   33   31 11.012882 0.200970 SUCCESS 118
111000010   23   26   34   22   37   22   19   13 18.051713 0.020842 SUCCESS 119
111000100   26   26   22   19   32   25   21   20  5.468139 0.706567 SUCCESS 120
111000110   27   21   19   23   32   21   30   31  8.206750 0.413539 SUCCESS 121
111001000   16   19   26   26   18   25   24   28  6.746422 0.564223 SUCCESS 122
111001010   34   30   26   28   22   23   24   28  6.776211 0.560959 SUCCESS 123
111001100   23   20   30   23   25   29   23   23  3.392833 0.907346 SUCCESS 124
111010000   30   23   14   34   19   31   24   34 16.892587 0.031247 SUCCESS 125
111010010   21   27   21   20   11   23   23   26  9.964968 0.267493 SUCCESS 126
111010100   30   22   25   21   26   20   30   25  4.350717 0.824176 SUCCESS 127
111010110   26   30   25   29   23   17   29   18  7.383909 0.495834 SUCCESS 128
111011000   14   34   24   25   18   28   29   14 16.270988 0.038662 SUCCESS 129
111011010   31   19   25   33   24   21   34   24 10.639525 0.222972 SUCCESS 130
111011100   27   25   27   23   29   20   28   18  4.672440 0.791943 SUCCESS 131
111100000   21   28   23   25   14   33   29   26  9.858389 0.275106 SUCCESS 132
111100010   30   26   19   19   30   25   17   29  8.468232 0.389117 SUCCESS 133
111100100   23   18   19   38   17   19   16   19 18.666693 0.016747 SUCCESS 134
111100110   28   17   31   19   26   26   21   25  6.671619 0.572441 SUCCESS 135
111101000   19   21   24   25   21   27   16   31  7.356768 0.498674 SUCCESS 136
111101010   30   20   26   22   20   21   30   22  5.383406 0.715921 SUCCESS 137
111101100   19   34   32   26   27   26   28   19  9.876925 0.273771 SUCCESS 138
111101110   26   24   25   20   28   26   31   20  4.274590 0.831538 SUCCESS 139
111110000   18   22   26   20   22   26   18   19  6.228092 0.621699 SUCCESS 140
111110010   27   20   20   30   27   25   22   23  3.884022 0.867433 SUCCESS 141
111110100   24   20   19   19   17   26   15   23  9.548583 0.298148 SUCCESS 142
111110110   18   24   28   30   22   28   23   20  5.315884 0.723342 SUCCESS 143
111111000   18   21   18   18   33   27   14   23 13.777972 0.087739 SUCCESS 144
111111010   24   26   16   17   16   27   24   20  9.524090 0.300028 SUCCESS 145
111111100   18   19   21   20   22   30   23   26  6.042738 0.642444 SUCCESS 146
111111110   23   20   18   17   20   32   24   23  8.313328 0.403477 SUCCESS 147

		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 24.398438	M = 12500	N = 8	m = 9	n = 100000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
-------------------------------------------------------------------------------------
000000001   22   32   27   15   21   23   23   22  7.619574 0.471485 SUCCESS   0
000000011   26   28   27   18   16   34   30   21 11.392197 0.180451 SUCCESS   1
000000101   26   18   27   25   19   20   23   20  5.102064 0.746614 SUCCESS   2
000000111   24   20   26   24   22   27   20   17  4.610875 0.798241 SUCCESS   3
000001001   26   25   26   21   27   18   26   19  4.086587 0.849228 SUCCESS   4
000001011   21   23   26   27   20   24   18   24  3.535158 0.896444 SUCCESS   5
000001101   22   25   27   14   18   25   31   32 11.171095 0.192192 SUCCESS   6
000001111   23   15   26   30   26   22   26   24  5.730945 0.677341 SUCCESS   7
000010001   31   24   18   25   19   24   21   22  5.577366 0.694454 SUCCESS   8
000010011   28   26   26   24   29   19   20   19  4.959739 0.761871 SUCCESS   9
000010101   33   20   30   29   17   25   35   23 13.359600 0.100061 SUCCESS  10
000010111   23   20   21   19   19   24   22   27  4.398380 0.819512 SUCCESS  11
000011001   15   30   27   30   16   30   27   35 16.053858 0.041616 SUCCESS  12
000011011   22   21   38   27   23   19   31   36 17.724033 0.023393 SUCCESS  13
000011101   19   25   22   30   19   31   20   21  7.213118 0.513823 SUCCESS  14
000011111   19   21   20   23   29   23   20   29  5.323166 0.722543 SUCCESS  15
000100011   31   24   24   24   21   27   24   21  3.138632 0.925359 SUCCESS  16
000100101   22   21   15   20   24   15   24   19 10.285366 0.245565 SUCCESS  17
000100111   20   26   29   22   26   28   17   22  5.290067 0.726171 SUCCESS  18
000101001   26   25   30   26   25   31   27   25  3.725808 0.880976 SUCCESS  19
000101011   27   34   25   30   20   31   32   27 10.938078 0.205233 SUCCESS  20
000101101   24   34   21   24   23   22   15   22  8.721108 0.366366 SUCCESS  21
000101111   16   30   24   18   16   27   21   26  9.931869 0.269840 SUCCESS  22
000110011   18   29   22   25   19   14   30   27 10.322437 0.243120 SUCCESS  23
000110101   26   24   36   25   33   26   36   29 15.675868 0.047262 SUCCESS  24
000110111   21   20   36   25   26   24   25   30  8.486767 0.387420 SUCCESS  25
000111001   18   28   25   25   29   32   20   15 10.221816 0.249801 SUCCESS  26
000111011   22   17   26   27   30   30   20   25  6.451841 0.596754 SUCCESS  27
000111101   34   14   26   27   19   27   25   26 10.527651 0.229925 SUCCESS  28
000111111   19   15   24   25   31   26   29   24  7.857886 0.447474 SUCCESS  29
001000011   17   14   21   29   23   19   27   29 10.787809 0.214015 SUCCESS  30
001000101   28   26   18   17   25   36   19   31 13.510532 0.095450 SUCCESS  31
001000111   24   22   27   21   31   29   32   22  6.461771 0.595651 SUCCESS  32
001001011   24   18   16   17   29   17   22   21 10.997657 0.201832 SUCCESS  33
001001101   27   20   24   22   26   19   22   15  6.686182 0.570838 SUCCESS  34
001001111   25   27   24   32   22   38   20   25 11.673538 0.166375 SUCCESS  35
001010011   22   25   23   30   23   29   21   22  3.384227 0.907987 SUCCESS  36
001010101   16   23   26   28   19   22   23   23  5.373476 0.717014 SUCCESS  37
001010111   15   30   20   26   16   28   42   30 23.992982 0.002298 FAILURE  38
001011011   25   34   14   23   25   21   19   14 14.905323 0.061013 SUCCESS  39
001011101   24   26   27   21   35   33   35   34 17.455269 0.025703 SUCCESS  40
001011111   20   26   25   22   19   21   25   25  2.942024 0.937943 SUCCESS  41
001100101   21   21   25   34   17   28   31   46 29.384145 0.000271 FAILURE  42
001100111   22   37   35   36   25   23   26   28 18.192053 0.019832 SUCCESS  43
001101011   24   22   28   29   23   26   31   15  7.477248 0.486121 SUCCESS  44
001101101   27   23   33   31   25   18   23   24  7.189949 0.516284 SUCCESS  45
001101111   29   22   25   30   25   23   23   18  4.401028 0.819251 SUCCESS  46
001110101   34   29   24   19   20   23   20   21  8.255736 0.408896 SUCCESS  47
001110111   20   25   20   31   28   22   17   32  9.061366 0.337146 SUCCESS  48
001111011   31   13   29   24   28   23   35   19 14.883478 0.061451 SUCCESS  49
001111101   25   31   16   23   21   32   20   22  8.933604 0.347928 SUCCESS  50
001111111   24   25   19   33   27   30   20   19  8.061776 0.427459 SUCCESS  51
010000011   29   23   26   23   14   21   21   26  6.839761 0.554016 SUCCESS  52
010000111   17   19   21   27   28   21   22   31  7.458713 0.488043 SUCCESS  53
010001011   34   25   25   15   24   25   24   32 10.155618 0.254273 SUCCESS  54
010001111   29   18   25   21   25   23   25   20  4.069376 0.850810 SUCCESS  55
010010011   25   19   14   32   23   35   25   30 14.468417 0.070344 SUCCESS  56
010010111   22   21   21   21   28   21   23   29  3.730442 0.880588 SUCCESS  57
010011011   22   24   23   23   17   23   19   17  6.371742 0.605666 SUCCESS  58
010011111   20   30   20   25   26   38   20   24 11.756947 0.162382 SUCCESS  59
010100011   21   20   24   24   22   24   28   22  2.366102 0.967683 SUCCESS  60
010100111   22   32   26   29   27   34   22   27  8.420569 0.393502 SUCCESS  61
010101011   25   21   27   22   23   25   27   29  2.317115 0.969714 SUCCESS  62
010101111   13   31   25   20   19   39   28   26 19.111543 0.014274 SUCCESS  63
010110011   24   24   22   20   26   26   25   19  2.544175 0.959639 SUCCESS  64
010110111   25   27   29   20   24   20   24   15  6.594167 0.580983 SUCCESS  65
010111011   25   28   20   27   24   30   34   32  9.361243 0.312744 SUCCESS  66
010111111   23   24   24   20   19   19   29   22  4.526142 0.806812 SUCCESS  67
011000111   33   27   31   19   27   25   19   20  8.858800 0.354347 SUCCESS  68
011001111   20   32   31   28   29   30   34   20 12.615535 0.125780 SUCCESS  69
011010111   32   28   28   26   26   20   22   18  6.562392 0.584496 SUCCESS  70
011011111   38   23   22   25   22   26   22   26  8.884617 0.352123 SUCCESS  71
011101111   18   25   19   25   20   21   25   24  4.330858 0.826107 SUCCESS  72
011111111   22   24   19   32   20   36   30   26 11.893315 0.156028 SUCCESS  73
100000000   22   32   27   15   21   23   23   22  7.619574 0.471485 SUCCESS  74
